,Date,Post ID,Post Type,Content Type,Sent by,Link,Post,Impressions,Engagement Rate (per Impression),Engagements,Likes,Comments,Shares,Click-Through Rate,Post Link Clicks,Weekday,Time,year_month,Sentiment,Sentiment_Label
4048,2020-09-01 11:00:00,6706500864523169792,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6706500865299116032,"Invest in the risk-free FGN Retail Savings Bond today with just N5000. Click the link https://lnkd.in/d299Ukn and we will contact you.
",504.0,3.97,20.0,6.0,1.0,0.0,2.58,13.0,Tuesday,11,2020-09,0.4,Positive
4049,2020-09-01 08:00:00,6706455570443997184,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6706455571127660544,"May this be a September to Remember 💙 💙 💙 
#ItCanBe
",1247.0,6.34,79.0,50.0,3.0,3.0,1.84,23.0,Tuesday,8,2020-09,0.0,Neutral
4050,2020-08-31 18:00:00,6706244189262229504,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6706244190122074112,"#ItCanBe possible to accomplish your future educational goals. Watch this space for more details.
",659.0,3.79,25.0,15.0,1.0,1.0,1.21,8.0,Monday,18,2020-08,0.1875,Positive
4051,2020-08-31 14:00:00,6706183793859940352,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6706183794635874305,"We believe that dreams do come true and that is why we walk #Together4ALimb to help achieve those dreams. 
#ItCanBe
",863.0,3.48,30.0,21.0,1.0,1.0,0.81,7.0,Monday,14,2020-08,0.35,Positive
4052,2020-08-31 11:00:00,6706138484735795200,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6706138485352345601,"Get the Stanbic IBTC mobile app and experience the ease of digital banking at your fingertips. To download, click here -  https://lnkd.in/dWpyrV5
#LikeAHero
#APPyness
",543.0,1.84,10.0,6.0,0.0,2.0,0.37,2.0,Monday,11,2020-08,0.0,Neutral
4053,2020-08-31 08:00:00,6706093174168801280,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6706093174823112704,"#PowerUpMonday
Every right knowledge gained is one step nearer to making the world a better place.
#MondayMotivation #BackToSchool
",610.0,3.11,19.0,12.0,0.0,1.0,0.98,6.0,Monday,8,2020-08,0.39285714285714285,Positive
4054,2020-08-30 18:00:00,6705881793976930304,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6705881794744479744,"We would like you to tell us which of the Super App modules you have used.
#LikeAHero
#APPyness
",4079.0,3.65,149.0,55.0,23.0,2.0,1.69,69.0,Sunday,18,2020-08,0.3333333333333333,Positive
4055,2020-08-30 14:00:00,6705821407948877824,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6705821408708050944,"Get awesome discounts when you pay with your Stanbic IBTC card at any Hubmart store. Call 0700 909 909 909 or email CustomerCareNigeria@stanbicibtc.com for more details.
",739.0,2.03,15.0,8.0,1.0,0.0,0.81,6.0,Sunday,14,2020-08,0.75,Positive
4056,2020-08-30 11:00:00,6705776083167399936,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6705776083863662592,"Stay in touch with family and friends when you dial *909*8# to renew your data subscription.
",642.0,2.02,13.0,10.0,1.0,0.0,0.31,2.0,Sunday,11,2020-08,0.0,Neutral
4057,2020-08-29 13:00:00,6705443903098634240,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6705443903773925376,"Now is the best time to secure your family’s future with a Will. Visit the link https://lnkd.in/d_HS7Mb and fill your details so that we can contact you.
",1044.0,3.26,34.0,17.0,3.0,3.0,1.05,11.0,Saturday,13,2020-08,0.4666666666666666,Positive
4058,2020-08-29 10:00:00,6705398595748696064,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6705398596528828416,"Dial *909*0000*REFCODE# and experience seamless payments when shopping for educational supplies online, POS or in-store with C’Gate USSD solution. 
#ItCanBe
",546.0,2.56,14.0,10.0,0.0,0.0,0.73,4.0,Saturday,10,2020-08,0.175,Positive
4059,2020-08-28 14:00:00,6705096641105465345,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6705096641961082881,"Please share with us the rate of ease of on-boarding on the Super App.
#LikeAHero
#APPyness
",924.0,4.33,40.0,18.0,4.0,0.0,1.95,18.0,Friday,14,2020-08,0.3333333333333333,Positive
4060,2020-08-28 12:05:00,6705067738311729152,Post,Video, ,https://linkedin.com/feed/update/urn:li:ugcPost:6705067738311729152,"Here is a #Flashback to our CSI project where we renovated a block of classrooms and also donated lighting, electrical fans, teaching materials, chairs and desks/tables for the pupils and teachers of Ladipo Primary School, Mushin.
#ItCanBe 
",657.0,1.37,9.0,5.0,1.0,1.0,0.3,2.0,Friday,12,2020-08,0.4,Positive
4061,2020-08-28 10:00:00,6705036218331103232,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6705036218977030144,"Get high quality training on business growth for free with our Enterprise Online Training in partnership with EDC, Pan Atlantic University. Click here, complete and submit the form to stand a chance to get selected: https://lnkd.in/dh9J5sw
#ItCanBe ",5168.0,4.86,251.0,59.0,13.0,1.0,3.44,178.0,Friday,10,2020-08,0.22,Positive
4062,2020-08-28 08:00:00,6705006014049091584,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6705006014883737600,"Looking for a risk-free investment? Try the FGN Retail Savings Bond with as little as N5000. Click the link https://lnkd.in/d299Ukn and we will contact you.
",738.0,3.52,26.0,11.0,1.0,1.0,1.76,13.0,Friday,8,2020-08,0.10625000000000001,Positive
4063,2020-08-27 20:00:00,6704824835421306880,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6704824836117540864,"Get ready for news that will help you on your educational journey. Watch this space for more details #ItCanBe
",515.0,2.52,13.0,10.0,0.0,1.0,0.39,2.0,Thursday,20,2020-08,0.31666666666666665,Positive
4064,2020-08-27 18:30:00,6704802165145276417,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6704802165833125888,"In preparation for the #BackToSchool season, one way to save money would be to watch DIY videos and find things that you can reuse or fix instead of buying new ones. #FinancialTip
",493.0,2.23,11.0,7.0,0.0,1.0,0.61,3.0,Thursday,18,2020-08,0.13636363636363635,Positive
4065,2020-08-27 17:30:00,6704787075335516160,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6704787076044353537,"Here is a #Throwback to when we marked this year's World Humanitarian Day by donating cooking fuels and food items to Bakassi IDP camp in Borno, as part of the Stanbic IBTC @ 30 community project. #StanbicIBTC30at30
",919.0,2.83,26.0,7.0,1.0,0.0,1.96,18.0,Thursday,17,2020-08,0.1,Positive
4066,2020-08-27 16:22:00,6704769947869949953,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6704769948771745792,"If you choose C, then you are on the right path to building financial independence. Click the link https://lnkd.in/d_HS7Mb and we will contact you.
#NeverStopInvesting",494.0,4.05,20.0,9.0,0.0,0.0,2.23,11.0,Thursday,16,2020-08,0.14285714285714285,Positive
4067,2020-08-27 14:13:00,6704737697136709632,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6704737697761652736,"Do you know that you can check your transaction history on the Stanbic IBTC Internet Banking platform? To access the Stanbic IBTC Internet Banking platform, please visit our website at www.stanbicibtcbank.com.
",651.0,1.84,12.0,9.0,0.0,0.0,0.46,3.0,Thursday,14,2020-08,0.0,Neutral
4068,2020-08-27 14:12:00,6704737282244530176,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6704737283020472321,"Do you know that you can check your transaction history on the Stanbic IBTC Internet Banking platform? To access the Stanbic IBTC Internet Banking platform, please our website at www.stanbicibtcbank.com.
",0.0,0.0,,,,,,0.0,Thursday,14,2020-08,0.0,Neutral
4069,2020-08-27 11:07:00,6704690676392583168,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6704690676979789824,"Enjoy 5 free local transfers via cashback when you download and upgrade to the new Stanbic IBTC Mobile. To download, click here - https://lnkd.in/dWpyrV5
Offer closes today - 27 August 2020
",433.0,2.54,11.0,5.0,0.0,1.0,1.15,5.0,Thursday,11,2020-08,0.2340909090909091,Positive
4070,2020-08-26 22:30:00,6704500175202766848,Post,Photo,Aramide Salami,https://linkedin.com/feed/update/urn:li:activity:6704500176289095680,Have you ever thought of how people make money from stocks? Email stockbroking@stanbicibtc.com for more details.,740.0,3.38,25.0,14.0,2.0,0.0,1.22,9.0,Wednesday,22,2020-08,0.5,Positive
4071,2020-08-26 21:30:00,6704485078841507852,Post,Photo,Aramide Salami,https://linkedin.com/feed/update/urn:li:activity:6704485079672000512,"Get an amazing 2.5% discount when you pay with your Stanbic IBTC Mastercard at any Medplus pharmacy with your Medplus loyalty card. For more details, call 0700 909 909 909 or email CustomerCareNigeria@stanbicibtc.com for more details.",654.0,1.38,9.0,6.0,0.0,0.0,0.46,3.0,Wednesday,21,2020-08,0.5333333333333333,Positive
4072,2020-08-26 20:30:00,6704469968584507393,Post,Photo,Aramide Salami,https://linkedin.com/feed/update/urn:li:activity:6704469969381408768,"Make sure you always wear a face mask when going out. #StaySafe. #ItCanBe
",411.0,0.97,4.0,4.0,0.0,0.0,0.0,0.0,Wednesday,20,2020-08,0.5,Positive
4073,2020-08-26 19:30:00,6704454876962832384,Post,Photo,Aramide Salami,https://linkedin.com/feed/update/urn:li:activity:6704454877688455168,"What Super App feature do you like the most? Do share with us.
",349.0,2.58,9.0,7.0,0.0,0.0,0.57,2.0,Wednesday,19,2020-08,0.41666666666666663,Positive
4074,2020-08-26 18:34:00,6704440905807515648,Post,Photo, ,https://linkedin.com/feed/update/urn:li:activity:6704440907015483393,"Want to know more about its benefits? Read below: 
To get started, call 01 280 1266 or send an email to assetmanagement@stanbicibtc.com 
#WealthWednesday",678.0,5.75,39.0,6.0,0.0,2.0,4.57,31.0,Wednesday,18,2020-08,0.5,Positive
4075,2020-08-26 18:34:00,6704440787880488960,Post,Photo, ,https://linkedin.com/feed/update/urn:li:activity:6704440788975190016,"Do you want to know how it works? Read below 
With a minimum of N5,000, you can start investing in Stanbic IBTC Bond Fund. 
You can redeem your investment online via our mobile app or web portal and the proceeds will be credited to you within 48 hours. Alternatively, to redeem, you will be required to complete a Redemption Form and return same at any Stanbic IBTC branch and it will be processed with 5 business days. #WealthWednesday",1645.0,3.1,51.0,9.0,5.0,1.0,2.19,36.0,Wednesday,18,2020-08,0.05,Positive
4076,2020-08-26 18:33:00,6704440555134353409,Post,Photo, ,https://linkedin.com/feed/update/urn:li:activity:6704440556090658816,"For this week’s #WealthWednesday, we will be discussing Stanbic IBTC Bond Fund. 
To make your money work for you, investing is important, if not critical. While you work hard for your money, let’s get it also working for you without a sweat. 
What is Stanbic IBTC Bond Fund?  ",444.0,2.25,10.0,5.0,0.0,0.0,1.13,5.0,Wednesday,18,2020-08,0.036111111111111115,Positive
4077,2020-08-26 18:31:00,6704440063918452736,Post,Photo,Aramide Salami,https://linkedin.com/feed/update/urn:li:activity:6704440064690200578,"Download and upgrade to the new Stanbic IBTC Mobile App and enjoy 5 free local transfers via cash back. To download, click here - https://lnkd.in/dWpyrV5
Offer closes on the 27 August 2020",379.0,1.32,5.0,5.0,0.0,0.0,0.0,0.0,Wednesday,18,2020-08,0.18727272727272729,Positive
4078,2020-08-26 16:49:00,6704414354953011200,Post,Photo,Aramide Salami,https://linkedin.com/feed/update/urn:li:activity:6704414355607306240,"Good news!
All our branches nationwide are now fully opened and operational. Kindly click here https://lnkd.in/dnHt5-H to view the addresses.
",2182.0,6.0,131.0,50.0,6.0,7.0,3.12,68.0,Wednesday,16,2020-08,0.7375,Positive
4079,2020-08-26 14:54:00,6704385504541986817,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6704385505259229184,Join our Twitter #WealthWednesday chat today by 3pm as we will be discussing all you need to know about Stanbic IBTC Bond fund.,423.0,1.65,7.0,4.0,0.0,0.0,0.71,3.0,Wednesday,14,2020-08,0.0,Neutral
4080,2020-08-25 18:00:00,6704069876866150401,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6704069877625303040,"Keeping track of your insurance policy is now easy peasy with our Super App. To get the #BestInsuranceDeals, kindly visit  https://lnkd.in/dG58bq4 and fill your details.
#ItCanBe 
",712.0,3.23,23.0,17.0,0.0,0.0,0.84,6.0,Tuesday,18,2020-08,0.45555555555555555,Positive
4081,2020-08-25 14:00:00,6704009471565275136,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6704009472563544065,"Do not respond to calls or messages asking you to update your BVN or login details as it could be a scammer trying to gain unauthorised access to your account. Call 0700 909 909 909 or email CustomerCareNigeria@stanbicibtc.com if you get such calls or messages. 
",624.0,2.08,13.0,10.0,0.0,0.0,0.48,3.0,Tuesday,14,2020-08,0.0,Neutral
4082,2020-08-25 12:02:00,6703979884475121664,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6703979885213298688,"Do you know that you can manage your stockbroking portfolio right from your mobile app? You can view and trade stocks, check current stock prices and get stock market news right from the Super App! Download now by clicking this link: https://lnkd.in/dWpyrV5
#APPyness
#LikeAHero",424.0,1.18,5.0,5.0,0.0,0.0,0.0,0.0,Tuesday,12,2020-08,0.2470238095238095,Positive
4083,2020-08-25 10:00:00,6703949065895342081,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6703949066797109248,"Life can be enjoyed with ease. Why complicate things? 
Enjoy the ease and comfort of voice banking with the Super App. Click here to download: https://lnkd.in/dWpyrV5
#LikeAHero #APPyness",648.0,2.16,14.0,7.0,0.0,3.0,0.62,4.0,Tuesday,10,2020-08,0.41111111111111115,Positive
4084,2020-08-24 20:00:00,6703737673183436801,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6703737674043285504,"Trading in stocks has become much easier! Download the Super App now and start trading! Click here to download: https://lnkd.in/dWpyrV5
#APPyness
#LikeAHero",752.0,2.13,16.0,10.0,1.0,1.0,0.53,4.0,Monday,20,2020-08,0.3333333333333333,Positive
4085,2020-08-24 18:00:00,6703707483090767872,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6703707483828973568,"#Throwback to when we walked #Together4ALimb.
How far would you walk to get someone a prosthetic limb?
",1700.0,11.0,187.0,43.0,0.0,4.0,8.24,140.0,Monday,18,2020-08,0.1,Positive
4086,2020-08-24 15:00:00,6703662183743537152,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6703662184334950400,"We are giving away not just any kind of training, but the Stanbic IBTC Enterprise Online Training, in partnership with EDC, Pan Atlantic University. Fuel your business with the best industry knowledge. Click here to stand a chance to get selected: https://lnkd.in/dh9J5sw
",891.0,3.03,27.0,6.0,0.0,0.0,2.36,21.0,Monday,15,2020-08,0.8,Positive
4087,2020-08-24 12:00:00,6703616870777421824,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6703616871456878592,"Here is a simple infographic outlining the 5 conditions that could warrant a withdrawal from your pension savings. To know more, kindly click here  https://lnkd.in/dG58bq4 to fill your details and we’ll contact you. 
",575.0,3.48,20.0,4.0,0.0,1.0,2.61,15.0,Monday,12,2020-08,0.3666666666666667,Positive
4088,2020-08-24 10:00:00,6703586667070029824,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6703586667854364672,"Dear parents, as you prepare to send your children back to school, be sure to reinforce the everyday COVID-19 precautions he/she will need to keep in mind. 
#StaySafe
",614.0,2.28,14.0,9.0,0.0,1.0,0.65,4.0,Monday,10,2020-08,0.09999999999999999,Positive
4089,2020-08-24 08:00:00,6703556458551754752,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6703556459252195328,"Focus on yours. 👌
Like this if you agree and tag a friend that needs to see this!

#PowerUpMonday
#MondayMotivation
#ItCanBe

",1229.0,5.78,71.0,39.0,0.0,17.0,1.22,15.0,Monday,8,2020-08,0.0,Neutral
4090,2020-08-23 12:00:00,6703254479359250432,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6703254480063873024,"Show some love! Surprise someone preparing for WAEC or JAMB by paying for their uLesson Learning with your Stanbic IBTC Mastercard and get up to 10% discount!

#ItCanBe
",988.0,2.43,24.0,13.0,1.0,0.0,1.01,10.0,Sunday,12,2020-08,0.78125,Positive
4091,2020-08-22 16:00:00,6702952496077279233,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6702952496903536640,"The journey doesn’t have to stop. Top up your toll account by dialing *909*000*522+etag+amount. For more information, call 0700 909 909 909 or email customercarenigeria@stanbicibtc.com. 
#ItCanBe
",808.0,1.24,10.0,9.0,0.0,0.0,0.12,1.0,Saturday,16,2020-08,0.5,Positive
4092,2020-08-22 12:00:00,6702892081574121472,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6702892082345848832,"Here are a few tips to help you with your #BackToSchool shopping. 

#FinancialEducation 
",1289.0,2.56,33.0,18.0,0.0,2.0,1.01,13.0,Saturday,12,2020-08,-0.2,Negative
4093,2020-08-21 12:49:00,6702542053198307328,Post,Photo,Aramide Salami,https://linkedin.com/feed/update/urn:li:activity:6702542053944897536,Amazing discounts await you when you shop at Hubmart using your Stanbic IBTC debit card. Call 0700 909 909 909 or email CustomerCareNigeria@stanbicibtc.com for more information.,730.0,1.92,14.0,12.0,0.0,0.0,0.27,2.0,Friday,12,2020-08,0.55,Positive
4094,2020-08-21 12:00:00,6702529695994417152,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6702529696871006208,"#BackToSchool season should never be a hassle. With an Education Trust, you can put funds away in advance to send them back to school with ease.
To know more, kindly click here: https://lnkd.in/dG58bq4 to fill your details and we’ll contact you. 
",605.0,2.64,16.0,10.0,0.0,0.0,0.99,6.0,Friday,12,2020-08,0.3666666666666667,Positive
4095,2020-08-21 08:00:00,6702469360235118593,Post,Video,Sophia Amuka,https://linkedin.com/feed/update/urn:li:ugcPost:6702469360235118593,"Do follow the safety guidelines whenever you visit our branches or offices. Click https://bit.ly/2Brogrd to see the list of our branches open to customers. 
#ItCanBe
",813.0,0.86,7.0,4.0,0.0,1.0,0.25,2.0,Friday,8,2020-08,0.0,Neutral
4096,2020-08-20 15:05:00,6702213990543585280,Post,Video,Sophia Amuka,https://linkedin.com/feed/update/urn:li:ugcPost:6702213990543585280,"#Throwback to when we contributed in making the dreams of over 400 students of the community primary school, Ijoko Titun in Ado-Odo/Ota LGA, possible by donating a block of classrooms, 3 toilets and an office.
#ItCanBe",827.0,0.97,8.0,7.0,0.0,1.0,0.0,0.0,Thursday,15,2020-08,0.2,Positive
4097,2020-08-20 10:16:00,6702141157612253184,Post,Video,Sophia Amuka,https://linkedin.com/feed/update/urn:li:ugcPost:6702141157612253184,"Not sure how to check your pension account via our mobile banking App? Here are two easy ways: use Face ID or you input your pension details. #HappenToLife
",1082.0,1.66,18.0,13.0,1.0,1.0,0.28,3.0,Thursday,10,2020-08,0.09166666666666667,Positive
4098,2020-08-19 15:54:00,6701863986205487104,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6701863986977222656,"Thanks to all the essential workers, who are risking their health caring for us. We love and appreciate you! Mention essential workers you know to appreciate them! #WorldHumanitarianDay",710.0,3.38,24.0,18.0,1.0,2.0,0.42,3.0,Wednesday,15,2020-08,0.20625,Positive
4099,2020-08-19 15:00:00,6701850262253912066,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6701850263147319296,Here is a quick investor guide to investing with the Exchange Traded Funds and what it is about. #NeverStopInvesting,654.0,2.6,17.0,7.0,0.0,0.0,1.53,10.0,Wednesday,15,2020-08,0.3333333333333333,Positive
4100,2020-08-19 14:37:00,6701844406225395712,Post,Video, ,https://linkedin.com/feed/update/urn:li:ugcPost:6701844406225395712,"Who is the first person you call when your car gets hit? 
Our Super App now has the Insurance module which offers you the opportunity to view your policies, renew policies, and make a claim.
If you happen to be in that situation, here’s what you should do. 
• Navigate to the required policy and click the claim icon
• Upload images of the damage, showing the car registration 
• Input the date of the incident
• Include the circumstances of the incident and submit the claim
For further enquiries, kindly share your contact details https://lnkd.in/dftPuHt and we will get in touch to discuss further with you or send an email to insurancesolution@stanbicibtc.com
#WealthWednesday",971.0,1.75,17.0,12.0,0.0,0.0,0.51,5.0,Wednesday,14,2020-08,0.21388888888888888,Positive
4101,2020-08-18 19:00:00,6701548275679412224,Post,Photo,Aramide Salami,https://linkedin.com/feed/update/urn:li:activity:6701548276405018624,"As you step out, always observe social distancing but keep your investment closer. Build your wealth from ground to ceiling right in your pocket. Call 01 280 1266 or email assetmanagement@stanbicibtc.com for more details. 

#NeverStopInvesting
#ItCanBe",872.0,3.56,31.0,19.0,1.0,0.0,1.26,11.0,Tuesday,19,2020-08,0.273015873015873,Positive
4102,2020-08-18 11:00:00,6701427441518301184,Post,Photo,Aramide Salami,https://linkedin.com/feed/update/urn:li:activity:6701427442285846528,"Join the #BlueGeng! Open a BlueEdge Lite account by visiting bit.ly/BluEdgeAcc to sign up so that we can contact you!
",702.0,3.13,22.0,12.0,0.0,3.0,1.0,7.0,Tuesday,11,2020-08,0.0,Neutral
4103,2020-08-17 19:25:00,6701192197359861760,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6701192197951250432,"It’s time to enter partnerships that serve you. Get access to free knowledge with our Enterprise Online Training.

And, guess what! On completion, you get a certification and an opportunity to fund your business or get a one on one advisory session with a business advisory expert. Click here to apply:
https://lnkd.in/dh9J5sw
#ItCanBe",961.0,3.75,36.0,20.0,0.0,2.0,1.46,14.0,Monday,19,2020-08,0.5,Positive
4104,2020-08-17 18:00:00,6701170765171052544,Post,Photo,Aramide Salami,https://linkedin.com/feed/update/urn:li:activity:6701170766030880768,"Let our brokers help you get insurance cover so that you can enjoy those precious moments with your family.  Call 01 277 0394 or email Insurancesolution@stanbicibtc.com 

#BestInsuranceDeals",600.0,3.5,21.0,9.0,0.0,2.0,1.67,10.0,Monday,18,2020-08,0.45,Positive
4105,2020-08-17 09:00:00,6701034875304062976,Post,Photo,Aramide Salami,https://linkedin.com/feed/update/urn:li:activity:6701034876180697088,"If you are new to investing in Exchange Traded Funds or about to create your first investment plan, here is a guide to walk you through.

#NeverStopInvesting
#ItCanBe",753.0,5.05,38.0,6.0,2.0,1.0,3.85,29.0,Monday,9,2020-08,0.19318181818181818,Positive
4106,2020-08-17 08:00:00,6701019743870046208,Post,Photo,Aramide Salami,https://linkedin.com/feed/update/urn:li:activity:6701019745224794112,"It's time to switch on positivity and switch off every negativity. 

Tell yourself ‘Things Will Work Out For Me’ and believe it 💪

#PowerUpMonday
#ItCanBe
#MotivationMonday
",1417.0,3.53,50.0,37.0,0.0,3.0,0.71,10.0,Monday,8,2020-08,0.0,Neutral
4107,2020-08-16 17:00:00,6700793263957278720,Post,Photo,Aramide Salami,https://linkedin.com/feed/update/urn:li:activity:6700793264678690816,"#StaySafe and remember not to leave home without a face mask. 
",1503.0,4.39,66.0,37.0,0.0,6.0,1.53,23.0,Sunday,17,2020-08,0.0,Neutral
4108,2020-08-15 16:00:00,6700415778610524160,Post,Photo,Aramide Salami,https://linkedin.com/feed/update/urn:li:activity:6700415779378077696,"With an Education Trust, you can put funds away in advance to send them back to school with ease. Call us on 01 270 6800 or email SITLagency@stanbicibtc.com to get started. 

#ItCanBe
",970.0,2.16,21.0,16.0,0.0,2.0,0.31,3.0,Saturday,16,2020-08,0.0,Neutral
4109,2020-08-15 11:00:00,6700340304349806592,Post,Video,Aramide Salami,https://linkedin.com/feed/update/urn:li:ugcPost:6700340304349806592,"Bank with ease with your @easewallet ! Visit 
https://lnkd.in/dsj6tp4 to know more!
#ItCanBe
",1117.0,2.42,27.0,13.0,1.0,1.0,1.07,12.0,Saturday,11,2020-08,0.625,Positive
4110,2020-08-14 20:00:00,6700113809706622976,Post,Photo,Aramide Salami,https://linkedin.com/feed/update/urn:li:activity:6700113811694731264,"Here is a quick investor guide to investing with the Exchange Traded Funds and what it is about.

#NeverStopInvesting",841.0,6.3,53.0,6.0,0.0,0.0,5.59,47.0,Friday,20,2020-08,0.3333333333333333,Positive
4111,2020-08-14 17:14:00,6700072006932549632,Post,Video, ,https://linkedin.com/feed/update/urn:li:ugcPost:6700072006932549632,"Here is a #Throwback to when the Risk management team of Stanbic IBTC and Stanbic IBTC renovated the Ajeabo Primary Healthcare Centre, Mushin, Lagos as part of their health improvement CSI project.

#ItCanBe",846.0,0.47,4.0,2.0,0.0,0.0,0.24,2.0,Friday,17,2020-08,0.4,Positive
4112,2020-08-14 13:00:00,6700008090877607936,Post,Photo,Aramide Salami,https://linkedin.com/feed/update/urn:li:activity:6700008091552903169,"Your health is important because it’s yours; take care of it.  

#HealthWeek
#ItCanBe",774.0,2.58,20.0,16.0,0.0,2.0,0.26,2.0,Friday,13,2020-08,0.4,Positive
4113,2020-08-14 11:20:00,6699982895475392513,Post,Video, ,https://linkedin.com/feed/update/urn:li:ugcPost:6699982895475392513,"No, carry last! Use our Super App to pay your bills, top-up your airtime, and do so much more. To download, click here: https://lnkd.in/dWpyrV5

#LikeAHero
#APPyness",1243.0,2.17,27.0,13.0,1.0,6.0,0.56,7.0,Friday,11,2020-08,0.27777777777777773,Positive
4114,2020-08-14 11:13:00,6699981195607842816,Post,Link, ,https://linkedin.com/feed/update/urn:li:activity:6699981196295708672,"No, carry last! Use our Super App to pay your bills, top-up your airtime, and do so much more. To download, click here: https://lnkd.in/dWpyrV5

#LikeAHero 
#APPyness",0.0,0.0,,,,,,0.0,Friday,11,2020-08,0.27777777777777773,Positive
4115,2020-08-13 15:00:00,6699675906820075520,Post,Photo,Aramide Salami,https://linkedin.com/feed/update/urn:li:activity:6699675908053204992,"How much do you love ... (insert name of your car)? 

Love your car right. Get the #BestInsuranceDeal on your comprehensive motor insurance today.

#MythBuster
",1223.0,4.17,51.0,26.0,0.0,5.0,1.64,20.0,Thursday,15,2020-08,0.37142857142857144,Positive
4116,2020-08-13 12:00:00,6699630649554288640,Post,Video,Aramide Salami,https://linkedin.com/feed/update/urn:li:ugcPost:6699630649554288640,"Thank you for identifying with the 💙 💙 tribe!

We will continue to strive to ensure every customer is satisfied with our business.

#AppreciationThursday
#ThankfulThursday
",854.0,2.34,20.0,8.0,0.0,2.0,1.17,10.0,Thursday,12,2020-08,0.5,Positive
4117,2020-08-13 10:00:00,6699600414662254592,Post,Photo,Aramide Salami,https://linkedin.com/feed/update/urn:li:activity:6699600415605956608,"As a follow up to our webinar on Mortgages “All you need to know about buying a home”, join Modupe Anjous, CEO Rydal Mews, on our Blue Talks podcast as she discusses investing in real estate during the COVID-19 pandemic. To listen, click here - https://lnkd.in/d96UkMw",684.0,2.92,20.0,11.0,0.0,2.0,1.02,7.0,Thursday,10,2020-08,0.1,Positive
4118,2020-08-12 18:30:00,6699366501767487488,Post,Video, ,https://linkedin.com/feed/update/urn:li:ugcPost:6699366501767487488,"Do you know your numbers? 
Knowing your numbers makes your life a whole lot easier.
Your mobile number, plate number, blood pressure, etc. are relevant to everyday living and should be memorized. Today we add your RSA numbers, a set of numbers that every RSA holder should know to this list.

To find out more details about your pension account, check out the pension module on the new Super App. 
Watch this video to learn more. #WealthWednesday",824.0,1.46,12.0,5.0,1.0,2.0,0.49,4.0,Wednesday,18,2020-08,0.2670995670995671,Positive
